#OTU ID	NXT031_YAN_001	NXT031_YAN_002	NXT031_YAN_003	NXT031_YAN_004	NXT031_YAN_005	NXT031_YAN_006	NXT031_YAN_007	NXT031_YAN_008	NXT031_YAN_009	NXT031_YAN_010	NXT031_YAN_011	NXT031_YAN_012	NXT031_YAN_013	NXT031_YAN_014	NXT031_YAN_015	NXT031_YAN_016	NXT031_YAN_017	NXT031_YAN_018	NXT031_YAN_019	NXT031_YAN_020	NXT031_YAN_021	NXT031_YAN_022	NXT031_YAN_023	NXT031_YAN_025	NXT031_YAN_026	NXT031_YAN_027	NXT031_YAN_028	NXT031_YAN_029	NXT031_YAN_030	NXT031_YAN_031	NXT031_YAN_032	NXT031_YAN_033	NXT031_YAN_034	NXT031_YAN_035	NXT031_YAN_036	NXT031_YAN_037	NXT031_YAN_038	NXT031_YAN_039	NXT031_YAN_040	NXT031_YAN_041	NXT031_YAN_042	NXT031_YAN_043	NXT031_YAN_044	NXT031_YAN_045	NXT031_YAN_046	NXT031_YAN_047	NXT031_YAN_049	NXT031_YAN_050	NXT031_YAN_051	NXT031_YAN_052	NXT031_YAN_053	NXT031_YAN_054	NXT031_YAN_055	NXT031_YAN_056	NXT031_YAN_057	NXT031_YAN_058	NXT031_YAN_059	NXT031_YAN_061	NXT031_YAN_062	NXT031_YAN_063	NXT031_YAN_064	NXT031_YAN_065	NXT031_YAN_066	NXT031_YAN_067	NXT031_YAN_068	NXT031_YAN_069	NXT031_YAN_070	NXT031_YAN_071	NXT031_YAN_072	NXT031_YAN_073	NXT031_YAN_074	NXT031_YAN_075	NXT031_YAN_076	NXT031_YAN_077	NXT031_YAN_078	NXT031_YAN_079	NXT031_YAN_080	NXT031_YAN_081	NXT031_YAN_082	NXT031_YAN_083	NXT031_YAN_084	NXT031_YAN_085	NXT031_YAN_086	NXT031_YAN_087	NXT031_YAN_088	NXT031_YAN_089	NXT031_YAN_090	NXT031_YAN_091	NXT031_YAN_092	NXT031_YAN_093	NXT031_YAN_094	NXT031_YAN_095
zOTU_469	18	20	26	148	0	8	7	7	19	25	33	0	32	31	21	30	22	6	10	7	10	15	15	48	7	2	1	14	12	37	38	72	4	16	0	0	19	25	12	13	9	14	7	15	30	18	21	28	32	72	1	13	1	9	23	184	5	36	7	33	21	3	7	7	10	11	12	123	0	69	49	16	14	13	22	28	84	12	17	26	0	100	22	14	10	26	23	17	6	56	10	27
zOTU_46910	0	0	1	0	0	0	0	2	1	2	0	0	1	3	1	0	0	1	3	0	3	7	3	1	3	1	0	0	1	3	2	1	2	4	0	0	0	0	1	2	0	1	1	0	0	0	3	0	0	2	2	0	0	3	0	0	1	4	4	0	1	3	3	2	1	3	1	1	0	3	0	2	4	0	4	4	0	0	0	0	0	0	2	0	5	4	1	3	4	4	2	0
zOTU_46922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	1	0	2	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
zOTU_46923	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	3	2	0	0	0	0	6
zOTU_4693	3	11	4	0	0	0	5	6	3	7	7	0	3	2	5	1	2	1	4	2	6	5	4	2	28	1	3	4	7	3	22	1	0	28	0	0	1	9	6	0	10	1	4	15	0	11	7	3	1	3	2	6	2	6	14	1	0	1	8	0	1	0	5	3	21	3	2	0	0	2	7	1	4	3	5	1	1	8	0	10	0	0	8	0	11	7	38	19	0	7	7	5
zOTU_46935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	2	9	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	1	0	1	1	0	4	0	0	2	0
zOTU_46944	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
zOTU_46947	3	2	1	0	1	0	4	0	1	0	1	0	0	1	0	2	1	0	4	0	3	0	4	0	15	0	1	1	1	9	1	3	0	0	0	0	2	3	0	1	0	0	1	4	0	2	0	1	0	2	0	3	6	12	2	0	0	0	0	0	1	0	0	2	1	1	1	0	0	3	4	1	3	5	3	0	0	5	0	3	0	0	1	0	4	3	2	0	1	0	1	3
zOTU_46948	0	3	0	0	0	0	0	6	1	0	0	0	1	0	3	0	1	0	2	0	0	0	5	2	0	0	0	3	0	10	1	5	0	3	0	0	0	0	28	1	3	0	2	67	1	11	2	9	0	6	3	0	13	5	1	5	0	0	12	0	6	1	18	0	0	0	6	0	0	0	0	2	2	16	21	0	0	24	0	23	0	1	1	3	3	2	7	20	0	1	0	8
zOTU_4695	3	19	1	0	2	0	1	0	0	2	0	0	3	0	0	1	2	7	7	1	4	5	2	7	9	1	0	2	9	7	4	2	0	1	0	0	2	3	7	6	1	2	1	12	5	3	1	6	0	3	0	5	1	12	2	2	0	1	8	0	5	2	3	5	6	3	4	0	0	4	17	1	5	6	2	4	1	2	0	3	0	3	2	1	7	6	8	7	1	3	1	1
zOTU_46957	2	0	1	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	5	0	4	0	2	1	9	0	0	2	0	12	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	2	2	1	0	5	2	9	2	0	0	1	0	0	0	0	2	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	5	0	0	1	0	4	2	2	2	0	0	1	2
zOTU_46960	0	0	1	4	0	0	0	0	8	7	3	0	0	0	3	0	0	0	9	0	0	0	8	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	1	2	0	1	0	2	18	2	0	0	0	0	0	8	1	50	4	4	0	0	24	1	1	0	0	56	0	0	8	0	0	0	0	0	0	0	0	9	1	0	1	2	0	0	0	0	10	9	0	0	4	3	0	8
zOTU_46966	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	1	0	0	0	0	7	12	0	0	0	2	0	0	0	3	0	4	0	0	6	1	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	3	2	2	1	0	0	0	0	0	0	1	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_4697	0	8	0	1	1	0	0	0	1	5	2	0	17	0	25	1	0	11	2	2	20	0	1	1	0	3	1	17	0	0	5	0	2	0	0	0	40	0	1	3	83	0	45	0	1	0	0	0	2	17	3	0	0	0	1	1	1	2	0	4	0	7	0	2	2	48	0	78	0	3	3	0	2	0	4	2	36	0	0	0	0	0	4	0	1	1	2	0	0	0	84	2
zOTU_46983	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1
zOTU_4699	0	3	0	0	0	1	0	3	0	0	0	0	2	0	1	11	2	0	1	0	0	0	0	0	0	8	3	0	0	8	0	0	0	6	0	0	4	2	19	2	0	7	0	0	9	1	3	0	4	2	0	0	4	17	1	11	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	1	4	0	0	8	3	13	0	0	0	0	0	11	0	0	1	0	0	1	0	13
zOTU_46998	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
zOTU_47	345	301	182	63	18	198	83	77	161	33	51	0	274	111	42	165	134	374	48	1423	225	1022	57	268	44	174	108	365	111	1531	124	365	173	103	0	0	92	229	269	91	271	73	118	238	184	107	161	213	179	366	143	27	185	96	201	249	2	506	25	313	144	216	333	30	61	569	122	7	0	380	6	392	126	209	542	123	130	154	279	67	0	193	396	152	101	45	150	30	60	98	243	234
zOTU_470	28	64	27	0	0	0	2	3	7	0	0	0	22	0	0	3	3	29	0	142	17	56	0	34	2	0	0	265	27	22	0	2	16	0	0	0	106	4	17	5	12	19	6	4	7	0	92	112	37	54	40	0	24	31	29	0	0	76	1	1	0	157	1	0	9	33	2	0	0	30	0	6	21	22	351	0	16	18	0	0	0	4	11	11	4	2	0	1	1	1	7	0
zOTU_4700	0	4	0	0	0	4	0	0	2	0	7	0	0	2	4	3	0	3	1	2	1	1	2	1	3	2	5	1	7	1	0	6	2	2	0	0	1	1	10	0	20	0	0	3	3	0	0	2	2	10	0	2	1	2	1	7	0	5	2	0	1	8	0	0	1	3	0	0	0	1	0	0	3	1	2	1	0	1	2	3	0	2	2	0	0	1	28	0	1	4	2	6
zOTU_47001	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	5	0	3	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
zOTU_4701	1	6	1	0	0	0	13	2	0	0	1	0	0	0	1	3	0	4	1	1	6	2	7	5	11	1	10	10	10	2	5	4	2	2	0	0	2	2	6	0	4	4	6	1	1	8	0	9	2	6	3	0	1	5	1	5	0	2	5	0	0	5	3	3	2	1	1	6	0	6	0	1	4	2	11	4	1	8	2	9	0	0	3	2	7	3	7	1	0	3	11	0
zOTU_47018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	5	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
zOTU_47020	4	2	2	1	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	1	2	0	0	1	0	2	0	5	0	0	1	0	1	0	0	0	1	3	1	1	1	1	0	0	0	0	3	0	0	1	1	1	0	0	0	1	0	2	0	1	0	2	1	0	2	0	5	0	0	3	0	1	4	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	1
zOTU_47026	1	1	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	2	0	0	2	1	0	0	0	0	2	0	0	2	0	0	1	0	0	2	0	0	0	0	2	0	1	1	0	2	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
zOTU_47030	41	13	16	6	2	9	2	4	10	0	1	0	30	12	2	6	8	17	3	48	7	46	4	11	1	9	0	27	6	41	2	41	15	5	0	0	10	18	14	8	13	6	13	12	11	2	11	10	14	14	5	0	8	8	6	20	2	29	2	13	23	23	16	3	2	28	15	3	0	59	1	15	8	19	29	9	9	9	13	1	0	10	33	5	4	9	11	2	4	6	19	3
zOTU_47031	1	3	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	5	1	5	0	2	0	1	0	5	1	8	0	6	1	0	0	0	0	0	2	0	4	1	1	11	3	2	0	0	0	2	1	0	0	0	0	0	0	3	1	3	0	0	2	2	1	1	0	0	0	1	0	6	0	3	8	0	0	1	2	1	0	2	2	0	1	0	1	0	0	0	2	1
zOTU_47036	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	2	1	2	1	1	0	0	0	1	4	0	1	2	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	5	0	0	0	0	0	2	0	0
zOTU_47038	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	5	0	1	0	1	1	0	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	2
zOTU_4704	1	0	5	1	0	0	2	0	1	0	0	0	3	0	3	0	1	0	0	0	0	0	2	1	3	0	0	0	3	11	2	0	2	6	0	0	0	1	0	1	0	0	1	2	3	1	2	7	0	0	1	0	1	5	1	6	0	0	3	0	0	0	1	0	0	1	3	1	0	4	0	1	0	3	0	0	0	0	0	1	0	0	0	2	0	2	0	2	0	0	1	2
zOTU_4705	1	9	1	0	0	1	3	0	3	2	3	0	1	2	4	2	5	3	0	1	7	0	7	2	0	2	1	6	0	4	0	6	0	7	0	0	1	3	7	1	1	1	2	5	3	10	3	5	0	2	2	0	3	9	3	5	0	2	0	0	0	3	8	3	8	4	3	0	0	3	0	2	5	6	6	4	3	5	0	6	0	1	3	1	1	2	4	4	2	3	7	7
zOTU_47050	0	0	3	1	2	1	0	1	2	0	0	0	0	2	0	2	0	2	3	3	1	0	0	5	2	0	4	1	0	3	1	1	2	1	0	0	0	0	0	2	0	7	0	0	13	0	3	0	0	0	1	0	1	0	0	0	0	8	3	5	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	9	0	1	0	0	7	3	0	1	1	0	3	3	3	1	0
zOTU_47056	1	5	1	0	1	2	2	2	1	0	0	0	1	1	2	4	3	5	1	2	10	7	7	5	0	1	1	18	5	1	1	5	4	0	0	0	10	1	3	1	6	3	2	2	0	3	10	14	3	9	4	0	1	5	1	2	0	12	2	0	1	13	2	0	2	6	6	1	0	6	1	1	3	5	18	1	0	4	1	2	0	4	4	2	0	1	2	0	1	1	3	2
zOTU_47061	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	2	0	0	0	1	0	1	0	0	4	0	0	1	1	0	0	1	0	0	1	1	0	1	0	2	0	0
zOTU_4709	0	1	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	31	2	0	0	2	0	1	6	34	13	0	2	0	1	0	23	7	0	0	0	0	13	0	0	0	11	0	46	0	0	0	0	0	3	0	0	0	0	0	0	3	6	0	0	6	0	0	6	0	0	0	0	0	10	0	0	0	0	0	31	0	0	0	0	5	2	0	0	0	52	0	0	2	0	0
zOTU_47090	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	2	0	3	0	1	6	0	1	0	1	0	3	0	0	3	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	5	0	0	0	0	0	4	0	0	2	0	0	0	0	3	0	1	0	0
zOTU_47093	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	10	1	0	0	0	0	0	9	0	1	0	0	0	0	0	0	5	2	3	0	2	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	39	0	0	0	5	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
zOTU_47095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	7	0	2	0	0	3	0	3	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	2	0	2	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	2	1
zOTU_471	37	21	17	1	1	8	37	3	12	4	0	0	12	0	0	26	16	21	9	14	3	2	1	52	5	40	2	31	4	98	6	15	46	0	0	0	50	34	35	6	57	14	28	21	6	0	59	84	0	65	20	0	10	26	3	15	1	4	14	3	5	27	17	0	5	68	34	0	0	94	0	16	71	33	64	9	9	82	0	0	0	15	48	10	30	5	7	15	9	23	114	2
zOTU_4710	0	2	0	0	0	214	2	0	3	0	12	0	0	8	16	44	2	1	0	0	0	0	48	3	0	3	0	4	0	0	0	1	1	2	0	0	0	3	0	0	1	0	0	1	2	2	184	0	0	5	0	0	0	0	1	4	1	0	0	1	0	0	0	0	0	1	0	0	0	1	6	1	0	2	0	1	1	1	12	3	0	2	1	3	1	13	16	0	0	0	0	4
zOTU_47100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1
zOTU_47102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
zOTU_47105	1	8	2	0	0	0	5	3	2	1	2	0	0	1	5	2	1	1	0	1	5	0	9	2	4	0	0	3	1	4	2	8	1	16	0	0	4	0	3	0	6	1	2	8	9	4	3	4	2	8	3	1	4	0	2	8	0	3	3	1	0	2	4	1	4	4	6	0	0	3	2	4	2	7	6	0	0	1	2	9	0	1	0	1	3	0	6	5	1	4	3	6
zOTU_47112	0	1	0	0	0	0	2	1	1	1	0	0	1	0	0	0	0	0	3	0	3	0	0	0	1	1	0	0	1	2	1	0	0	1	0	0	1	1	0	0	2	0	2	2	0	4	0	3	0	1	2	0	0	7	1	0	1	1	2	0	2	2	1	0	2	1	4	0	0	2	3	0	2	1	2	0	0	7	0	1	0	0	0	0	1	1	1	3	0	0	1	0
zOTU_47115	2	4	3	0	0	0	1	2	7	1	0	0	0	0	0	8	3	0	0	0	3	2	3	1	4	0	3	2	2	11	3	2	1	10	0	0	1	1	9	1	0	0	1	15	3	0	0	5	1	15	3	1	2	8	3	20	9	1	11	0	1	2	6	0	3	2	5	0	0	5	3	3	3	3	5	1	2	3	0	0	0	1	1	6	6	2	4	7	2	1	2	3
zOTU_4712	0	0	0	0	0	0	0	3	0	0	1	0	2	0	12	0	3	0	2	0	3	1	2	0	14	1	1	0	0	13	0	0	0	1	0	0	0	0	14	0	0	0	0	43	1	4	0	1	2	0	2	0	6	2	4	1	0	1	48	0	8	0	1	0	0	0	11	0	0	0	9	3	5	2	3	0	0	7	0	20	0	0	0	2	20	7	4	29	4	0	0	6
zOTU_47122	6	2	5	0	1	0	4	0	2	3	1	0	1	0	2	2	2	4	5	0	10	2	14	11	2	1	0	3	9	7	9	7	0	6	0	0	8	8	5	1	2	3	4	1	1	5	2	29	2	7	4	1	3	5	1	10	0	0	4	0	3	3	1	0	6	6	9	0	0	6	1	1	29	8	14	6	0	4	0	3	0	1	7	0	7	5	3	6	3	0	32	0
zOTU_47123	1	9	2	0	0	0	4	0	0	1	0	0	0	0	1	0	0	1	3	1	6	0	0	1	3	1	0	6	0	2	4	3	4	1	0	0	2	1	14	0	3	0	1	3	0	1	1	6	0	1	0	0	4	9	0	1	0	1	4	0	0	7	9	0	2	0	6	0	0	4	2	1	0	6	4	0	0	5	0	0	0	1	4	5	4	5	0	1	0	0	4	1
zOTU_4713	2	8	0	12	0	2	1	0	0	2	3	0	11	12	6	0	4	8	6	13	2	0	0	2	4	0	6	1	4	2	4	0	0	0	0	0	3	0	1	1	7	6	4	0	5	0	0	7	3	5	0	0	1	2	4	0	0	7	0	1	1	4	4	28	3	7	0	0	0	4	0	3	5	0	5	21	1	1	1	0	0	0	10	3	5	0	41	0	0	3	3	2
zOTU_47142	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	2	1	0	0	0	0	0	4	1	0	1	0	2	3	0	0	0	2	3	0	1	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	3	1	0	0	0	0	0	0	2	36	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
zOTU_47144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1
zOTU_47155	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	2	0	0	0	1	0	1	0	2	2	4	0	4	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
zOTU_47158	1	4	0	0	0	0	0	3	0	0	1	0	0	0	2	4	0	3	0	0	9	1	0	0	4	1	0	5	3	4	0	0	0	1	0	0	0	0	3	0	6	0	3	3	0	2	3	3	0	2	1	0	14	1	0	7	1	2	6	0	0	1	4	1	0	11	1	0	0	12	0	3	8	43	10	0	0	19	0	2	0	0	2	14	1	0	2	2	0	1	3	0
zOTU_4716	5	4	6	4	1	4	5	1	2	0	1	0	5	1	5	17	5	11	7	23	38	0	0	8	1	3	2	12	12	8	2	3	0	3	0	0	3	6	9	8	8	8	3	2	6	0	27	11	3	4	2	0	2	2	0	9	0	3	2	0	0	9	4	2	0	13	3	0	0	16	0	2	9	3	7	6	9	2	2	0	0	12	5	7	5	2	0	2	2	1	1	0
zOTU_47167	1	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	2	0	0	4	2	0	1	0	1	0	0	0	7	0	2	10	0	0	0	3	0	0	1	0	0	1	0	0	0	1	3	0	25	0	1	3	2	0	4	0	0	5	0	0	1	0	0	6	0	3	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	0	2	2	0	3	0	1	6	3
zOTU_47171	4	2	2	0	0	0	2	4	0	0	0	0	1	0	0	2	0	0	1	0	3	1	4	2	3	3	1	6	3	3	2	14	0	0	0	0	1	4	10	2	0	0	3	7	1	1	4	6	1	4	2	0	5	1	0	3	1	0	3	1	1	5	5	0	3	6	2	0	0	11	1	3	5	8	4	0	1	9	3	1	0	3	2	3	7	2	5	2	2	1	4	2
zOTU_47181	0	1	4	1	1	0	1	0	5	0	0	0	1	6	0	6	2	0	1	4	5	0	3	1	0	2	0	0	0	2	0	15	1	2	0	0	0	3	0	6	3	9	2	0	1	1	11	1	2	8	1	3	25	6	0	1	2	10	1	1	9	0	3	1	1	2	4	2	0	4	0	12	1	1	0	6	1	0	6	1	0	1	4	2	6	12	5	1	6	3	1	7
zOTU_47183	1	9	2	0	0	0	2	4	1	2	2	0	0	0	2	3	1	0	2	10	4	4	6	1	0	2	2	4	0	20	2	7	0	8	0	0	0	2	8	1	7	0	4	10	1	8	1	9	1	5	0	1	10	2	4	10	0	12	0	5	3	9	13	0	1	11	1	0	0	4	0	14	2	5	22	1	1	5	3	2	0	2	4	2	3	0	4	0	2	2	2	6
zOTU_47199	0	3	0	0	1	0	2	1	1	0	1	0	1	0	0	0	0	1	1	0	2	1	0	0	1	0	0	0	0	11	1	0	0	1	0	0	1	3	4	0	2	0	1	2	0	1	0	3	2	4	0	0	2	0	2	3	0	0	0	1	1	4	5	0	0	7	1	0	0	0	0	2	0	3	1	0	0	1	1	1	0	0	1	1	0	1	1	0	1	1	0	3
zOTU_47201	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0
zOTU_47203	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	1	0	1	0	6	0	1	1	0	0	0	0	0	0	0	0	1	0	5	2	0
zOTU_47205	3	5	0	1	0	1	1	1	1	0	0	0	2	0	1	4	1	0	3	6	3	12	0	3	0	1	1	1	1	17	1	7	0	2	0	0	1	2	8	0	1	0	0	6	1	2	0	1	1	9	3	1	4	2	1	6	0	3	1	2	6	4	3	0	1	4	2	0	0	4	0	2	1	6	7	1	0	5	2	2	0	1	4	3	1	0	2	0	0	1	1	5
zOTU_47209	5	4	0	2	0	1	2	2	3	2	0	0	4	0	1	1	4	3	1	4	5	9	1	6	4	1	1	5	3	21	6	8	4	2	0	0	2	1	5	4	4	3	3	4	2	0	2	13	1	1	0	3	2	3	4	10	1	2	0	1	5	3	2	0	2	3	3	0	0	6	2	1	3	3	10	4	1	0	0	0	0	3	2	5	8	3	3	0	3	1	1	3
zOTU_47213	0	1	0	0	0	0	5	0	2	0	1	0	0	1	0	2	1	0	0	1	1	1	0	3	0	0	0	0	5	1	1	0	0	0	0	0	1	3	0	0	8	0	0	0	0	0	3	3	1	1	1	0	0	0	2	1	0	0	0	1	1	4	0	0	1	1	0	0	0	15	5	2	0	5	0	0	0	0	0	0	0	4	1	0	1	0	6	1	0	0	0	0
zOTU_47224	1	6	6	0	0	0	1	3	1	1	1	0	3	0	5	2	0	4	1	0	1	2	16	6	1	6	1	0	3	3	0	13	7	0	0	0	0	0	10	1	0	0	2	0	9	2	4	0	1	4	8	0	6	11	0	0	0	15	17	1	0	4	6	3	1	9	4	0	0	9	1	6	4	0	3	0	0	3	1	0	0	6	3	0	2	4	2	2	5	7	5	2
zOTU_47226	1	2	3	1	1	0	1	7	3	2	2	0	4	1	6	4	1	1	2	3	7	2	9	4	4	2	5	4	12	9	6	6	3	3	0	0	1	6	2	0	3	3	3	11	1	2	1	6	0	12	1	10	2	3	28	13	3	1	3	1	1	1	4	0	3	3	11	0	0	2	18	7	10	8	7	5	1	7	0	3	0	0	4	8	6	3	12	2	3	1	1	2
zOTU_47230	0	0	0	0	0	0	3	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	3	0	0	0	3	7	0	1	1	2	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1
